step, loss 
117400 , 70.30
117500 , 80.73
117600 , 46.50
117600 , 45.31
117700 , 68.97
117800 , 81.62
117800 , 78.56
117800 , 65.68
117800 , 93.00
117900 , 58.71
118000 , 98.69
118100 , 44.31
118100 , 83.77
118100 , 55.98
118100 , 65.46
118200 , 61.89
118300 , 44.55
118300 , 70.76
118400 , 57.37
118500 , 70.85
118600 , 63.54
118700 , 52.18
118800 , 64.03
118800 , 72.31
118900 , 82.28
119000 , 96.75
119100 , 54.17
119200 , 54.07
119200 , 63.30
119300 , 55.83
119400 , 56.63
119500 , 88.01
119600 , 64.43
119600 , 89.14
119600 , 103.80
119700 , 105.34
119700 , 121.12
119700 , 67.96
119800 , 77.46
119900 , 129.61
120000 , 68.28
120100 , 78.12
120200 , 60.08
120300 , 71.38
120400 , 74.43
120500 , 86.07
120500 , 78.29
120500 , 94.86
120600 , 77.77
120700 , 77.68
120800 , 88.62
120900 , 102.72
121000 , 83.56
121100 , 109.89
121200 , 82.57
121100 , 62.38
121100 , 68.72
121000 , 81.71
121000 , 68.82
121000 , 90.53
121000 , 89.32
121000 , 68.41
121000 , 66.37
121000 , 61.26
121000 , 63.54
121000 , 91.00
121000 , 64.73
121000 , 49.08
121100 , 53.19
121200 , 61.25
121300 , 51.84
121400 , 64.68
121500 , 93.54
121600 , 77.97
121700 , 58.65
121800 , 62.48
121800 , 75.37
121900 , 69.25
121900 , 58.74
122000 , 111.36
122100 , 66.93
122200 , 47.02
122300 , 88.86
122300 , 73.71
122400 , 65.70
122500 , 80.24
122600 , 78.80
122700 , 55.98
122800 , 64.72
122900 , 54.77
123000 , 66.16
123100 , 54.07
123200 , 71.03
123200 , 54.98
123300 , 74.54
123400 , 82.11
123500 , 99.66
123600 , 71.12
123700 , 55.09
123700 , 59.31
123800 , 68.95
123900 , 67.07
124000 , 72.48
124000 , 53.93
124100 , 52.64
124200 , 104.98
124300 , 70.72
124400 , 71.75
124500 , 61.17
124600 , 60.61
124700 , 53.95
124800 , 41.08
124900 , 63.85
125000 , 62.86
125100 , 62.00
125200 , 46.04
125300 , 49.80
125400 , 58.52
125500 , 46.61
125500 , 38.48
125600 , 38.35
125600 , 37.33
125600 , 36.72
125700 , 50.35
125800 , 48.36
125900 , 51.87
126000 , 51.43
126000 , 49.43
126100 , 31.92
126200 , 51.40
126200 , 40.12
126300 , 38.18
126300 , 40.14
126400 , 42.48
126400 , 56.99
126500 , 67.45
126600 , 56.90
126700 , 64.05
126800 , 58.84
126900 , 44.74
127000 , 84.04
127100 , 120.86
127100 , 46.39
127200 , 85.77
127200 , 81.28
127300 , 49.43
127300 , 77.58
127400 , 56.04
127500 , 72.23
127600 , 81.99
127700 , 73.90
127800 , 69.93
127900 , 50.42
128000 , 44.75
128000 , 44.54
128100 , 96.65
128200 , 135.89
128300 , 67.45
128400 , 72.28
128500 , 60.72
128600 , 64.66
128700 , 53.37
128800 , 64.30
128900 , 46.88
129000 , 47.60
129100 , 82.43
129100 , 86.42
129200 , 56.21
129300 , 73.02
129400 , 43.09
129500 , 70.20
129500 , 87.10
129600 , 80.07
129700 , 124.49
129800 , 46.88
129900 , 61.20
130000 , 80.10
130000 , 65.59
130100 , 59.72
130200 , 46.14
130200 , 47.15
130200 , 50.88
130300 , 52.58
130300 , 49.98
130400 , 52.47
130500 , 121.83
130600 , 85.04
130700 , 85.47
130700 , 79.52
130800 , 68.43
130900 , 64.84
131000 , 87.13
131100 , 77.06
131200 , 91.19
131300 , 116.04
131300 , 69.47
131400 , 55.77
131500 , 65.92
131600 , 74.26
131700 , 61.18
131700 , 67.64
131800 , 66.54
131900 , 67.49
131900 , 80.56
132000 , 65.82
132000 , 69.82
131800 , 75.34
131800 , 54.52
131900 , 58.02
132000 , 64.35
132100 , 79.59
132200 , 44.73
132300 , 50.19
132400 , 130.79
132500 , 89.20
132600 , 114.16
132700 , 91.19
132800 , 86.92
132800 , 68.91
132900 , 87.41
133000 , 89.59
133100 , 54.90
133200 , 85.05
133300 , 61.28
133400 , 78.26
133400 , 60.46
133400 , 55.24
133500 , 91.24
133600 , 61.38
133700 , 40.97
133800 , 51.08
133800 , 118.23
133900 , 30.88
134000 , 57.14
134100 , 59.47
134200 , 67.73
134300 , 60.23
134400 , 45.04
134500 , 64.98
134600 , 52.07
134700 , 57.44
134800 , 45.78
134900 , 61.62
135000 , 88.41
135100 , 73.07
135100 , 98.13
135200 , 68.59
135300 , 56.42
135400 , 61.88
135500 , 60.80
135600 , 52.36
135700 , 42.41
135800 , 58.02
135900 , 66.45
136000 , 57.05
136100 , 57.43
136200 , 51.54
136300 , 52.22
136400 , 74.66
136500 , 49.83
136600 , 45.02
136700 , 69.18
136800 , 46.62
136900 , 70.94
137000 , 36.88
137100 , 45.97
137100 , 49.13
137200 , 59.96
137300 , 74.48
137400 , 46.93
137500 , 84.62
137600 , 72.22
137700 , 53.30
137800 , 56.02
137900 , 95.66
137900 , 48.29
138000 , 56.77
138100 , 71.99
138200 , 66.40
138300 , 47.75
138400 , 63.09
138500 , 131.07
138600 , 80.69
138600 , 71.70
138700 , 100.41
138700 , 98.25
138800 , 75.21
138800 , 81.62
138900 , 71.22
138900 , 67.16
139000 , 77.30
139100 , 72.09
139200 , 55.64
139200 , 75.24
139200 , 69.45
139200 , 60.17
139300 , 59.71
139400 , 69.01
139400 , 64.11
139500 , 70.04
139500 , 63.28
139600 , 71.60
139600 , 75.25
139700 , 60.72
139800 , 84.67
139900 , 86.16
140000 , 57.51
140100 , 54.74
140200 , 63.95
140300 , 76.24
140400 , 49.57
140500 , 79.53
140600 , 76.50
140700 , 109.51
140800 , 44.40
140800 , 47.54
140900 , 55.58
141000 , 43.30
141100 , 59.81
141200 , 94.91
141300 , 51.29
141400 , 81.31
141500 , 103.57
141600 , 99.21
141700 , 94.61
141700 , 88.32
141800 , 96.85
141900 , 71.10
142000 , 81.66
142100 , 77.44
142200 , 68.99
142200 , 72.45
142300 , 82.03
142300 , 83.12
142400 , 100.77
142500 , 65.86
142600 , 77.76
142700 , 106.67
142800 , 99.40
142900 , 86.46
142900 , 79.54
142800 , 97.27
142700 , 63.17
142700 , 62.96
142700 , 69.98
142700 , 59.67
142700 , 62.18
142700 , 69.29
142700 , 89.05
142700 , 71.91
142700 , 73.37
142700 , 45.03
142800 , 46.79
142900 , 54.82
143000 , 62.04
143100 , 57.18
143200 , 61.08
143300 , 52.76
143400 , 103.64
143500 , 97.89
143600 , 44.36
143700 , 43.52
143800 , 60.07
143900 , 38.87
144000 , 32.01
144100 , 55.86
144200 , 121.20
144300 , 31.79
144300 , 35.96
144400 , 50.21
144400 , 43.89
144500 , 98.48
144600 , 81.96
144700 , 53.26
144800 , 104.31
144900 , 58.28
145000 , 63.30
145000 , 85.00
145000 , 54.28
145000 , 72.37
145000 , 74.26
145100 , 49.07
145200 , 51.25
145300 , 68.26
145300 , 58.00
145400 , 62.80
145500 , 48.13
145600 , 64.13
145700 , 53.54
145800 , 55.22
145800 , 56.38
145900 , 84.59
146000 , 96.44
146100 , 53.92
146200 , 88.62
146300 , 73.95
146400 , 123.04
146500 , 50.39
146600 , 92.06
146700 , 69.02
146700 , 46.88
146800 , 38.66
146900 , 52.53
147000 , 49.90
147100 , 45.80
147100 , 39.80
147200 , 69.07
147300 , 73.17
147400 , 36.09
147500 , 41.21
147600 , 54.00
147700 , 59.06
147800 , 46.50
147900 , 48.40
148000 , 46.94
148100 , 72.17
148200 , 52.48
148300 , 66.55
148300 , 55.89
148400 , 59.07
148500 , 64.04
148600 , 66.65
148600 , 77.05
148700 , 81.51
148800 , 57.78
148900 , 90.01
149000 , 54.84
149100 , 61.21
149100 , 41.46
149100 , 123.93
149100 , 79.93
149200 , 49.62
149200 , 52.55
149300 , 60.10
149400 , 85.25
149500 , 67.21
149600 , 80.51
149700 , 49.60
149800 , 72.53
149900 , 85.73
149900 , 117.86
149900 , 97.18
150000 , 72.01
150100 , 89.56
150200 , 61.19
150300 , 71.92
150300 , 73.26
150400 , 50.97
150500 , 61.30
150600 , 56.88
150700 , 61.17
150800 , 47.17
150900 , 65.80
151000 , 105.78
151000 , 61.78
151100 , 65.63
151200 , 53.65
151300 , 76.18
151400 , 89.10
151500 , 44.57
151600 , 69.95
151700 , 68.49
151800 , 58.18
151900 , 57.85
151900 , 59.12
152000 , 74.61
152100 , 52.13
152200 , 77.84
152200 , 75.20
152300 , 66.47
152400 , 59.85
152400 , 118.79
152400 , 120.71
152400 , 81.10
152500 , 82.42
152600 , 146.38
152700 , 74.65
152800 , 118.96
152900 , 154.43
153000 , 79.06
153100 , 119.48
153200 , 96.08
153300 , 103.91
153400 , 65.13
153500 , 88.91
153500 , 78.47
153600 , 85.37
153600 , 127.86
153700 , 64.84
153800 , 112.95
153600 , 80.79
153600 , 81.59
153600 , 86.97
153600 , 67.14
153600 , 121.66
153600 , 76.40
153600 , 71.21
153600 , 65.53
153600 , 80.21
153700 , 63.73
153800 , 78.85
153900 , 52.67
154000 , 68.15
154100 , 78.62
154200 , 114.77
154200 , 51.39
154300 , 75.17
154400 , 145.97
154400 , 59.75
154500 , 101.71
154600 , 50.28
154700 , 79.98
154800 , 46.68
154800 , 143.18
154900 , 96.44
155000 , 79.00
155100 , 57.69
155200 , 112.21
155300 , 72.73
155400 , 77.13
155500 , 57.65
155600 , 51.43
155700 , 28.69
155700 , 49.85
155800 , 58.78
155800 , 69.14
155900 , 57.24
156000 , 50.50
156100 , 56.14
156200 , 48.07
156300 , 65.67
156400 , 56.86
156500 , 52.10
156500 , 55.08
156600 , 67.38
156700 , 43.13
156800 , 98.71
156900 , 93.11
157000 , 61.93
157100 , 47.52
157100 , 116.18
157200 , 99.82
157300 , 105.05
157400 , 37.14
157500 , 38.30
157600 , 39.43
157700 , 53.41
157800 , 51.00
157900 , 40.22
158000 , 62.90
158100 , 44.87
158200 , 50.56
158300 , 54.07
158400 , 49.94
158500 , 48.03
158600 , 70.89
158700 , 45.31
158800 , 50.30
158900 , 44.71
158900 , 51.51
159000 , 45.06
159100 , 75.60
159200 , 69.83
159300 , 51.29
159300 , 59.74
159400 , 47.93
159400 , 91.48
159400 , 45.78
159500 , 64.04
159600 , 67.93
159700 , 50.26
159800 , 66.64
159900 , 96.04
160000 , 58.17
160100 , 73.93
160200 , 65.92
160300 , 66.73
160300 , 74.93
160400 , 59.68
160500 , 58.22
160600 , 59.04
160700 , 78.29
160700 , 87.15
160700 , 78.04
160800 , 103.34
160800 , 84.82
160900 , 91.92
161000 , 62.46
161100 , 61.75
161200 , 66.21
161300 , 56.89
161400 , 85.31
161500 , 45.11
161500 , 75.91
161500 , 49.54
161600 , 51.74
161600 , 94.30
161700 , 83.21
161800 , 60.45
161900 , 62.97
162000 , 48.05
162100 , 104.33
162200 , 70.75
162300 , 79.19
162400 , 87.23
162400 , 75.24
162500 , 66.82
162600 , 60.38
162700 , 60.59
162800 , 62.76
162900 , 88.81
163000 , 65.35
163000 , 74.70
163100 , 66.96
163200 , 102.25
163200 , 81.36
163300 , 69.50
163300 , 73.12
163300 , 125.42
163400 , 103.02
163500 , 98.13
163600 , 55.90
163700 , 94.97
163800 , 84.16
163900 , 113.48
164000 , 78.73
164100 , 87.95
164200 , 76.54
164200 , 70.08
164300 , 111.18
164300 , 102.37
164400 , 80.72
164400 , 68.32
164400 , 68.71
164500 , 77.42
164600 , 114.25
164600 , 80.93
164600 , 99.18
164600 , 65.55
164500 , 82.34
164500 , 68.65
164500 , 93.87
164500 , 65.77
164400 , 71.15
164400 , 79.89
164500 , 53.50
164600 , 65.81
164600 , 68.45
164700 , 46.60
164800 , 55.36
164900 , 52.06
165000 , 75.67
165000 , 101.55
165100 , 99.78
165200 , 104.83
165300 , 83.53
165300 , 57.89
165400 , 80.25
165400 , 70.66
165500 , 139.38
165600 , 63.29
165700 , 62.60
165800 , 39.74
165900 , 84.42
166000 , 54.81
166100 , 74.39
166200 , 64.84
166200 , 90.25
166200 , 79.48
166300 , 30.99
166300 , 47.49
166400 , 100.96
166500 , 72.06
166600 , 43.91
166700 , 57.81
166800 , 57.76
166900 , 81.60
167000 , 62.03
167000 , 47.66
167100 , 56.52
167100 , 68.39
167200 , 57.39
167300 , 56.90
167300 , 58.82
167400 , 65.66
167500 , 62.21
167600 , 109.30
167700 , 85.81
167800 , 67.94
167900 , 73.46
168000 , 74.53
168100 , 68.58
168200 , 54.51
168300 , 41.06
168300 , 42.66
168300 , 73.07
168400 , 63.20
168400 , 49.67
168500 , 73.18
168600 , 47.40
168600 , 72.75
168700 , 58.75
168800 , 41.95
168900 , 42.77
169000 , 44.07
169100 , 52.18
169200 , 43.60
169300 , 55.39
169400 , 47.20
169500 , 51.54
169600 , 48.86
169600 , 59.30
169700 , 61.84
169800 , 46.70
169800 , 52.74
169900 , 49.01
170000 , 53.26
170100 , 62.29
170200 , 58.25
170200 , 46.23
170300 , 62.37
170300 , 59.10
170400 , 88.49
170500 , 63.54
170600 , 80.35
170700 , 43.33
170800 , 55.09
170900 , 74.68
170900 , 88.00
171000 , 69.32
171000 , 68.46
171100 , 90.38
171200 , 50.07
171200 , 106.29
171300 , 91.31
171400 , 83.88
171400 , 63.62
171500 , 58.02
171600 , 74.27
171700 , 65.12
171800 , 88.62
171800 , 73.06
171800 , 57.58
171800 , 72.94
171900 , 49.52
172000 , 68.29
172100 , 114.63
172200 , 67.31
172300 , 113.03
172400 , 48.48
172500 , 64.68
172600 , 81.32
172700 , 116.47
172800 , 71.21
172900 , 75.67
172900 , 62.18
173000 , 61.91
173100 , 59.58
173200 , 76.47
173300 , 70.18
173400 , 59.12
173500 , 70.11
173600 , 61.88
173700 , 56.04
173800 , 64.24
173900 , 69.36
174000 , 88.29
174100 , 71.83
174200 , 100.58
174200 , 78.45
174300 , 75.98
174400 , 83.27
174500 , 143.48
174600 , 64.38
174700 , 124.76
174800 , 84.20
174900 , 85.79
175000 , 70.19
175100 , 92.24
175200 , 96.24
175300 , 85.84
175400 , 83.60
175500 , 65.50
175500 , 62.60
175500 , 75.70
175500 , 64.97
175500 , 83.06
175300 , 65.63
175300 , 68.90
175300 , 61.86
175300 , 54.28
175400 , 93.61
175400 , 52.21
175500 , 62.23
175600 , 67.48
175700 , 51.29
175800 , 63.63
175900 , 94.16
176000 , 84.73
176100 , 125.25
176200 , 28.86
176300 , 80.96
176400 , 40.73
176500 , 72.13
176500 , 78.96
176600 , 42.64
176700 , 29.20
176800 , 55.70
176900 , 43.72
176900 , 104.60
177000 , 69.53
177000 , 48.40
177100 , 103.98
177200 , 72.99
177300 , 38.11
177300 , 44.41
177400 , 99.41
177400 , 56.86
177400 , 82.61
177500 , 75.27
177600 , 85.06
177700 , 66.36
177800 , 72.56
177900 , 55.36
177900 , 55.87
178000 , 90.53
178100 , 63.07
178200 , 77.14
178200 , 85.16
178200 , 63.72
178300 , 63.56
178300 , 63.08
178400 , 111.88
178500 , 84.74
178600 , 109.27
178700 , 87.84
178800 , 55.40
178900 , 71.71
179000 , 78.87
179000 , 103.43
179100 , 45.26
179200 , 40.35
179300 , 69.02
179400 , 36.43
179500 , 43.27
179600 , 63.26
179700 , 53.37
179800 , 56.05
179900 , 51.22
179900 , 55.81
180000 , 54.80
180100 , 70.85
180200 , 52.43
180300 , 50.43
180400 , 38.08
180500 , 43.30
180600 , 36.72
180700 , 47.99
180800 , 67.28
180800 , 62.89
180900 , 56.33
181000 , 71.55
181100 , 73.24
181100 , 45.14
181100 , 95.49
181200 , 57.76
181300 , 65.18
181400 , 83.12
181500 , 93.43
181600 , 57.48
181700 , 119.90
181700 , 64.21
181800 , 67.22
181900 , 56.48
182000 , 66.31
182100 , 59.08
182200 , 57.52
182300 , 68.77
182400 , 125.29
182400 , 95.58
182500 , 119.83
182600 , 99.02
182700 , 68.80
182800 , 101.01
182900 , 61.79
182900 , 71.16
183000 , 71.75
183100 , 74.27
183200 , 49.35
183300 , 61.07
183400 , 67.13
183400 , 58.63
183500 , 54.13
183600 , 69.56
183700 , 68.09
183800 , 76.04
183900 , 53.69
184000 , 74.35
184100 , 72.81
184200 , 65.29
184300 , 59.85
184400 , 89.92
184500 , 92.85
184500 , 63.21
184600 , 66.08
184700 , 70.96
184800 , 106.21
184900 , 97.85
185000 , 102.16
185000 , 110.69
185000 , 81.55
185000 , 83.03
185100 , 71.21
185200 , 70.78
185300 , 102.00
185400 , 67.58
185500 , 90.84
185600 , 75.79
185700 , 80.83
185800 , 94.27
185900 , 66.97
186000 , 58.95
186000 , 88.16
186000 , 89.62
186100 , 77.97
186200 , 77.27
186300 , 85.55
186400 , 79.57
186400 , 75.92
186300 , 63.26
186300 , 85.38
186300 , 82.02
186200 , 51.34
186200 , 63.53
186200 , 107.74
186300 , 55.39
186400 , 59.35
186400 , 60.70
186500 , 44.98
186600 , 63.21
186700 , 39.54
186700 , 37.78
186700 , 45.75
186800 , 62.43
186900 , 95.86
187000 , 99.06
187100 , 70.05
187200 , 70.55
187300 , 58.16
187400 , 112.68
187500 , 76.40
187600 , 51.52
187700 , 67.57
187800 , 55.65
187900 , 40.22
188000 , 98.53
188100 , 45.26
188100 , 59.19
188200 , 36.10
188300 , 56.76
188400 , 100.21
188500 , 78.57
188600 , 65.61
188700 , 51.92
188800 , 48.58
188800 , 63.11
188900 , 48.19
188900 , 45.28
189000 , 55.42
189100 , 69.80
189200 , 59.31
189300 , 79.44
189400 , 96.08
189400 , 75.57
189400 , 73.03
189500 , 96.72
189600 , 70.13
189700 , 108.05
189800 , 78.58
189800 , 71.10
189900 , 70.90
190000 , 48.14
190100 , 42.90
190200 , 51.56
190300 , 31.19
190400 , 43.32
190500 , 46.27
190500 , 42.48
190600 , 62.28
190700 , 38.08
190800 , 56.26
190900 , 54.07
191000 , 46.09
191100 , 51.60
191200 , 37.78
191300 , 49.02
191400 , 40.13
191500 , 53.29
191600 , 74.28
191700 , 59.74
191800 , 57.52
191900 , 45.03
192000 , 66.96
192000 , 73.78
192100 , 51.57
192200 , 51.45
192300 , 57.51
192400 , 71.53
192400 , 86.65
192500 , 65.94
192600 , 63.08
192700 , 66.22
192800 , 57.51
192900 , 53.69
192900 , 67.87
192900 , 65.83
193000 , 44.64
193100 , 81.29
193200 , 57.90
193300 , 77.73
193300 , 78.51
193400 , 58.23
193400 , 53.74
193400 , 97.79
193500 , 79.52
193600 , 96.22
193700 , 59.48
193800 , 55.97
193900 , 68.70
194000 , 65.03
194000 , 69.29
194100 , 88.43
194200 , 77.72
194300 , 78.48
194300 , 60.20
194400 , 73.00
194500 , 93.91
194600 , 70.11
194700 , 55.70
194800 , 56.40
194900 , 72.15
195000 , 64.56
195100 , 64.66
195200 , 97.28
195300 , 79.31
195400 , 57.23
195500 , 57.59
195600 , 68.02
195600 , 56.02
195700 , 81.86
195800 , 54.46
195900 , 117.35
195900 , 152.92
196000 , 69.43
196100 , 87.92
196200 , 75.26
196200 , 72.24
196300 , 98.39
196400 , 76.68
196500 , 68.49
196600 , 68.37
196700 , 123.86
196800 , 71.86
196900 , 73.85
197000 , 69.68
197100 , 118.98
197200 , 87.44
197200 , 79.38
197300 , 85.76
197300 , 64.88
197300 , 50.55
197300 , 117.37
197300 , 91.85
197200 , 65.65
197200 , 54.15
197200 , 72.98
197200 , 69.84
197100 , 59.19
197100 , 77.49
197100 , 63.59
197000 , 66.83
197100 , 44.06
197200 , 64.93
197300 , 48.96
197400 , 71.09
197500 , 63.33
197500 , 58.74
197600 , 108.29
197600 , 95.21
197700 , 36.04
197700 , 63.32
197800 , 55.97
197900 , 47.49
198000 , 134.64
198100 , 34.69
198100 , 33.50
198100 , 120.05
198200 , 44.48
198300 , 88.37
198400 , 60.59
198500 , 77.51
198500 , 108.70
198600 , 73.18
198700 , 43.08
198700 , 66.88
198800 , 75.63
198900 , 67.28
199000 , 51.40
199100 , 72.07
199200 , 88.46
199300 , 60.16
199400 , 77.14
199400 , 98.54
199500 , 61.95
199600 , 93.21
199700 , 58.98
199800 , 69.40
199900 , 91.47
199900 , 61.76
200000 , 45.24
200100 , 69.57
200200 , 66.63
200300 , 82.57
200400 , 50.30
200500 , 91.57
200600 , 81.52
200600 , 69.50
200700 , 81.07
200800 , 71.44
200900 , 58.34
201000 , 46.18
201000 , 48.37
201100 , 67.38
201200 , 65.12
201300 , 52.25
201300 , 40.25
201400 , 51.55
201400 , 34.04
201500 , 43.00
201600 , 49.96
201700 , 51.85
201800 , 99.80
201900 , 45.80
202000 , 51.33
202100 , 50.93
202200 , 42.80
202200 , 67.86
202300 , 43.81
202400 , 62.61
202400 , 37.34
202500 , 56.00
202600 , 84.38
202700 , 51.15
202800 , 67.75
202900 , 109.33
203000 , 54.10
203100 , 85.00
203200 , 53.54
203300 , 62.63
203400 , 90.61
203500 , 86.38
203600 , 88.33
203700 , 70.89
203800 , 48.78
203800 , 51.94
203900 , 57.61
204000 , 62.36
204100 , 86.96
204200 , 71.68
204300 , 71.32
204400 , 112.35
204400 , 83.97
204500 , 63.62
204600 , 64.02
204700 , 125.31
204800 , 58.47
204800 , 48.96
204900 , 56.07
204900 , 104.41
205000 , 67.06
205100 , 65.06
205100 , 53.15
205100 , 59.14
205200 , 59.24
205300 , 68.53
205400 , 114.24
205500 , 89.30
205600 , 82.36
205700 , 56.35
205800 , 61.59
205900 , 70.89
206000 , 70.97
206100 , 62.89
206200 , 62.80
206300 , 47.69
206400 , 51.72
206500 , 54.30
206600 , 144.35
206700 , 91.51
206700 , 110.84
206700 , 75.46
206800 , 93.33
206900 , 83.77
207000 , 87.44
207100 , 93.93
207200 , 60.82
207200 , 154.31
207300 , 77.32
207400 , 80.08
207500 , 75.42
207600 , 112.27
207700 , 66.99
207800 , 56.32
207900 , 81.15
208000 , 91.41
208100 , 75.56
208100 , 85.69
208100 , 79.97
208000 , 70.17
208000 , 71.96
207900 , 76.52
207900 , 62.29
207900 , 69.56
207900 , 75.93
207900 , 62.62
208000 , 63.00
208100 , 69.01
208200 , 90.68
208300 , 51.37
208300 , 87.72
208400 , 54.19
208500 , 85.80
208600 , 71.10
208700 , 127.60
208800 , 64.07
208900 , 59.93
209000 , 56.42
209100 , 44.52
209200 , 49.71
209300 , 74.22
209300 , 72.92
209400 , 31.32
209500 , 52.67
209600 , 33.20
209700 , 70.70
209800 , 76.77
209800 , 51.15
209900 , 109.95
210000 , 79.79
210100 , 66.73
210200 , 52.20
210300 , 70.21
210400 , 55.86
210500 , 47.69
210600 , 69.59
210700 , 77.96
210800 , 67.64
210900 , 53.62
211000 , 61.00
211100 , 163.96
211200 , 81.57
211300 , 60.12
211400 , 74.80
211500 , 83.61
211500 , 62.88
211600 , 71.93
211700 , 68.10
211800 , 45.68
211900 , 54.94
212000 , 51.94
212100 , 48.86
212200 , 56.03
212300 , 65.44
212400 , 69.72
212500 , 43.70
212600 , 42.80
212700 , 50.44
212800 , 65.94
212800 , 46.18
212900 , 73.95
212900 , 53.03
213000 , 49.61
213100 , 46.80
213200 , 69.15
213300 , 48.83
213400 , 61.28
213500 , 41.81
213600 , 64.37
213700 , 72.14
213800 , 87.00
213900 , 64.73
214000 , 55.20
214100 , 94.77
214200 , 39.26
214300 , 85.13
214400 , 72.28
214400 , 56.05
214500 , 73.99
214600 , 50.91
214700 , 70.70
214800 , 71.19
214900 , 77.41
215000 , 117.20
215100 , 71.49
215100 , 92.14
215200 , 58.94
215200 , 97.14
215300 , 77.47
215400 , 81.47
215500 , 94.71
215500 , 54.26
215600 , 52.40
215700 , 82.98
215800 , 67.87
215900 , 85.65
216000 , 56.47
216100 , 55.26
216200 , 85.50
216300 , 68.52
216300 , 92.90
216400 , 127.36
216400 , 72.68
216400 , 70.21
216500 , 86.53
216600 , 71.85
216700 , 61.87
216800 , 92.19
216900 , 120.54
217000 , 58.91
217100 , 45.22
217200 , 67.50
217200 , 41.26
217300 , 48.94
217400 , 85.93
217500 , 110.14
217600 , 114.14
217600 , 101.55
217700 , 78.00
217800 , 71.82
217900 , 116.98
218000 , 82.32
218100 , 90.71
218200 , 106.11
218300 , 100.76
218400 , 74.33
218500 , 117.70
218500 , 93.52
218500 , 76.60
218600 , 77.64
218700 , 124.47
218800 , 144.55
218900 , 81.76
219000 , 69.49
218800 , 81.48
218800 , 81.18
218800 , 65.44
218900 , 55.67
219000 , 60.66
219100 , 40.41
219200 , 56.44
219300 , 50.20
219400 , 129.60
219400 , 89.82
219500 , 82.29
219600 , 136.97
219700 , 46.68
219800 , 66.93
219900 , 65.78
220000 , 49.57
220100 , 43.89
220200 , 89.59
220300 , 47.65
220400 , 47.51
220500 , 53.66
220600 , 71.46
220600 , 40.78
220700 , 100.18
220800 , 72.04
220900 , 60.15
221000 , 56.96
221100 , 65.14
221200 , 56.31
221300 , 58.27
221400 , 73.67
221500 , 67.98
221600 , 71.00
221700 , 69.33
221800 , 56.37
221900 , 62.49
222000 , 77.11
222100 , 133.49
222100 , 115.76
222100 , 83.93
222100 , 98.82
222200 , 72.83
222300 , 76.44
222400 , 72.62
222400 , 109.16
222500 , 65.95
222600 , 68.19
222700 , 40.64
222800 , 34.42
222900 , 35.14
223000 , 33.21
223100 , 45.13
223100 , 50.98
223200 , 71.91
223300 , 53.00
223400 , 65.57
223500 , 49.16
223600 , 53.48
223700 , 40.84
223800 , 82.31
223900 , 62.04
223900 , 56.54
223900 , 44.06
224000 , 55.85
224100 , 68.73
224200 , 77.40
224300 , 102.14
224400 , 73.44
224400 , 76.60
224500 , 83.37
224600 , 45.06
224700 , 67.65
224800 , 82.65
224900 , 80.44
225000 , 75.09
225000 , 106.01
225100 , 51.51
225200 , 62.35
225200 , 90.76
225200 , 79.47
225300 , 62.71
225400 , 79.35
225500 , 53.94
225500 , 55.21
225600 , 79.84
225700 , 53.11
225800 , 84.98
225800 , 65.06
225900 , 54.80
226000 , 63.06
226100 , 70.27
226200 , 80.70
226300 , 46.52
226300 , 45.33
226400 , 68.94
226500 , 81.66
226500 , 78.59
226500 , 65.71
226500 , 93.02
226600 , 58.70
226700 , 98.64
226800 , 44.29
226800 , 83.75
226800 , 55.94
226800 , 65.42
226900 , 61.91
227000 , 44.53
227000 , 70.76
227100 , 57.39
227200 , 70.84
227300 , 63.55
227400 , 52.17
227500 , 64.00
227500 , 72.27
227600 , 82.32
227700 , 96.76
227800 , 54.13
227900 , 54.08
227900 , 63.32
228000 , 55.80
228100 , 56.66
228200 , 88.00
228300 , 64.46
228300 , 89.16
228300 , 103.81
228400 , 105.36
228400 , 121.12
228400 , 67.96
228500 , 77.44
228600 , 129.61
228700 , 68.28
228800 , 78.10
228900 , 60.13
229000 , 71.38
229100 , 74.38
229200 , 86.02
229200 , 78.25
229200 , 94.85
229300 , 77.77
229400 , 77.67
229500 , 88.62
229600 , 102.68
229700 , 83.52
229800 , 109.88
229900 , 82.56
229800 , 62.40
229800 , 68.72
229700 , 81.70
229700 , 68.86
229700 , 90.53
229700 , 89.34
229700 , 68.41
229700 , 66.35
229700 , 61.25
229700 , 63.54
229700 , 91.02
229700 , 64.76
229700 , 49.11
229800 , 53.21
229900 , 61.27
230000 , 51.84
230100 , 64.66
230200 , 93.52
230300 , 77.94
230400 , 58.68
230500 , 62.54
230500 , 75.37
230600 , 69.30
230600 , 58.79
230700 , 111.38
230800 , 66.91
230900 , 46.97
231000 , 88.88
231000 , 73.73
231100 , 65.72
231200 , 80.26
231300 , 78.77
231400 , 55.96
231500 , 64.72
231600 , 54.78
231700 , 66.15
231800 , 54.11
231900 , 71.00
231900 , 54.94
232000 , 74.55
232100 , 82.10
232200 , 99.67
232300 , 71.10
232400 , 55.09
232400 , 59.31
232500 , 68.95
232600 , 67.10
232700 , 72.41
232700 , 53.87
232800 , 52.63
232900 , 104.98
233000 , 70.71
233100 , 71.76
233200 , 61.20
233300 , 60.61
233400 , 53.93
